gs_cat,gs_subcat,gs_name,gene_symbol,entrez_gene,ensembl_gene,human_gene_symbol,human_entrez_gene,human_ensembl_gene,gs_id,gs_pmid,gs_geoid,gs_exact_source,gs_url,gs_description,taxon_id,ortholog_sources,num_ortholog_sources
H,,MITOTIC_SPINDLE,tuba8l4,393154,ENSDARG00000006260,TUBA4A,7277,ENSG00000127824,M5893,26771021,,,,Genes important for mitotic spindle assembly.,7955,HomoloGene|OrthoDB|OrthoMCL,3
H,,MITOTIC_SPINDLE,tubd1,415183,ENSDARG00000058219,TUBD1,51174,ENSG00000108423,M5893,26771021,,,,Genes important for mitotic spindle assembly.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,MITOTIC_SPINDLE,tubgcp2,386975,ENSDARG00000013079,TUBGCP2,10844,ENSG00000130640,M5893,26771021,,,,Genes important for mitotic spindle assembly.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,MITOTIC_SPINDLE,tubgcp3,563517,ENSDARG00000029133,TUBGCP3,10426,ENSG00000126216,M5893,26771021,,,,Genes important for mitotic spindle assembly.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,MITOTIC_SPINDLE,tubgcp5,553191,ENSDARG00000077442,TUBGCP5,114791,ENSG00000275835,M5893,26771021,,,,Genes important for mitotic spindle assembly.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,9
H,,MITOTIC_SPINDLE,tubgcp6,100329494,ENSDARG00000100151,TUBGCP6,85378,ENSG00000128159,M5893,26771021,,,,Genes important for mitotic spindle assembly.,7955,Ensembl|OMA|OrthoMCL|ZFIN,4
H,,MITOTIC_SPINDLE,uxt,447933,ENSDARG00000019339,UXT,8409,ENSG00000126756,M5893,26771021,,,,Genes important for mitotic spindle assembly.,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,11
H,,MITOTIC_SPINDLE,vcla,552980,ENSDARG00000044968,VCL,7414,ENSG00000035403,M5893,26771021,,,,Genes important for mitotic spindle assembly.,7955,EggNOG|Ensembl|HomoloGene|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,8
H,,MITOTIC_SPINDLE,wasf1,100001221,ENSDARG00000060349,WASF1,8936,ENSG00000112290,M5893,26771021,,,,Genes important for mitotic spindle assembly.,7955,EggNOG|Ensembl|HomoloGene|NCBI|OrthoMCL|Panther|Treefam|ZFIN,8
H,,MITOTIC_SPINDLE,wasf2,394056,ENSDARG00000024209,WASF2,10163,ENSG00000158195,M5893,26771021,,,,Genes important for mitotic spindle assembly.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,10
H,,MITOTIC_SPINDLE,wasla,100009637,ENSDARG00000014113,WASL,8976,ENSG00000106299,M5893,26771021,,,,Genes important for mitotic spindle assembly.,7955,EggNOG|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
H,,MITOTIC_SPINDLE,ywhae1,322060,ENSDARG00000006399,YWHAE,7531,ENSG00000108953,M5893,26771021,,,,Genes important for mitotic spindle assembly.,7955,EggNOG|Ensembl|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,11
H,,MTORC1_SIGNALING,abcf2a,336770,ENSDARG00000038785,ABCF2,10061,ENSG00000033050,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,8
H,,MTORC1_SIGNALING,abcf2b,100000576,ENSDARG00000052331,ABCF2,10061,ENSG00000033050,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|ZFIN,8
H,,MTORC1_SIGNALING,acaca,559403,ENSDARG00000078512,ACACA,31,ENSG00000278540,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,9
H,,MTORC1_SIGNALING,aclya,436922,ENSDARG00000099079,ACLY,47,ENSG00000131473,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,9
H,,MTORC1_SIGNALING,acsl3b,559656,ENSDARG00000014674,ACSL3,2181,ENSG00000123983,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
H,,MTORC1_SIGNALING,actr2b,554861,ENSDARG00000070076,ACTR2,10097,ENSG00000138071,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,11
H,,MTORC1_SIGNALING,actr3,406250,ENSDARG00000091138,ACTR3,10096,ENSG00000115091,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|HomoloGene|OrthoDB|Treefam,4
H,,MTORC1_SIGNALING,add3a,556762,ENSDARG00000040874,ADD3,120,ENSG00000148700,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,MTORC1_SIGNALING,adipor2,560140,ENSDARG00000101849,ADIPOR2,79602,ENSG00000006831,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,8
H,,MTORC1_SIGNALING,ak4,406590,ENSDARG00000006546,AK4,205,ENSG00000162433,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,12
H,,MTORC1_SIGNALING,aldoab,406496,ENSDARG00000034470,ALDOA,226,ENSG00000149925,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|ZFIN,9
H,,MTORC1_SIGNALING,arpc5la,393550,ENSDARG00000041720,ARPC5L,81873,ENSG00000136950,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,9
H,,MTORC1_SIGNALING,arpc5lb,556104,ENSDARG00000035433,ARPC5L,81873,ENSG00000136950,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
H,,MTORC1_SIGNALING,asns,394138,ENSDARG00000016375,ASNS,440,ENSG00000070669,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,9
H,,MTORC1_SIGNALING,atp2a2b,568265,ENSDARG00000005122,ATP2A2,488,ENSG00000174437,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,10
H,,MTORC1_SIGNALING,atp5mc1,406301,ENSDARG00000056008,ATP5MC1,516,ENSG00000159199,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,OrthoDB|Treefam|ZFIN,3
H,,MTORC1_SIGNALING,atp6v1d,393935,ENSDARG00000011175,ATP6V1D,51382,ENSG00000100554,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,12
H,,MTORC1_SIGNALING,aurka,445246,ENSDARG00000012485,AURKA,6790,ENSG00000087586,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,9
H,,MTORC1_SIGNALING,bcat1,337412,ENSDARG00000045568,BCAT1,586,ENSG00000060982,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
H,,MTORC1_SIGNALING,bhlhe40,324413,ENSDARG00000004060,BHLHE40,8553,ENSG00000134107,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,12
H,,MTORC1_SIGNALING,btg2,30079,ENSDARG00000020298,BTG2,7832,ENSG00000159388,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,11
H,,MTORC1_SIGNALING,bub1,100307076,ENSDARG00000077029,BUB1,699,ENSG00000169679,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
H,,MTORC1_SIGNALING,cacybp,405823,ENSDARG00000014731,CACYBP,27101,ENSG00000116161,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,MTORC1_SIGNALING,calr,325317,ENSDARG00000076290,CALR,811,ENSG00000179218,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
H,,MTORC1_SIGNALING,canx,406757,ENSDARG00000037488,CANX,821,ENSG00000127022,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,MTORC1_SIGNALING,ccnf,266981,ENSDARG00000105046,CCNF,899,ENSG00000162063,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|ZFIN,10
H,,MTORC1_SIGNALING,ccng1,171473,ENSDARG00000076667,CCNG1,900,ENSG00000113328,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,MTORC1_SIGNALING,cct6a,116994,ENSDARG00000021252,CCT6A,908,ENSG00000146731,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
H,,MTORC1_SIGNALING,cd9a,322455,ENSDARG00000005842,CD9,928,ENSG00000010278,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,10
H,,MTORC1_SIGNALING,cdc25b,57925,ENSDARG00000010792,CDC25A,993,ENSG00000164045,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|Treefam,8
H,,MTORC1_SIGNALING,cdkn1a,100151416,ENSDARG00000076554,CDKN1A,1026,ENSG00000124762,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
H,,MTORC1_SIGNALING,cfp,556399,ENSDARG00000094451,CFP,5199,ENSG00000126759,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,8
H,,MTORC1_SIGNALING,si:ch73-237c6.1,100149189,ENSDARG00000078114,CFP,5199,ENSG00000126759,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|Treefam,8
H,,MTORC1_SIGNALING,cops5,393698,ENSDARG00000057624,COPS5,10987,ENSG00000121022,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,12
H,,MTORC1_SIGNALING,coro1a,100002113,ENSDARG00000054610,CORO1A,11151,ENSG00000102879,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,10
H,,MTORC1_SIGNALING,cth,322055,ENSDARG00000074301,CTH,1491,ENSG00000116761,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,8
H,,MTORC1_SIGNALING,cthl,445818,ENSDARG00000032206,CTH,1491,ENSG00000116761,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OrthoDB|OrthoMCL|Panther|Treefam,8
H,,MTORC1_SIGNALING,ctsc,368704,ENSDARG00000101334,CTSC,1075,ENSG00000109861,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,9
H,,MTORC1_SIGNALING,cxcr4a,140747,ENSDARG00000057633,CXCR4,7852,ENSG00000121966,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
H,,MTORC1_SIGNALING,cyb5b,405812,ENSDARG00000099774,CYB5B,80777,ENSG00000103018,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|OrthoDB|Panther|ZFIN,5
H,,MTORC1_SIGNALING,cyp51,414331,ENSDARG00000042641,CYP51A1,1595,ENSG00000001630,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,MTORC1_SIGNALING,dapp1,550386,ENSDARG00000039535,DAPP1,27071,ENSG00000070190,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|ZFIN,11
H,,MTORC1_SIGNALING,ddit3,561924,ENSDARG00000059836,DDIT3,1649,ENSG00000175197,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|Inparanoid|NCBI|OMA|OrthoDB|Panther|Treefam|ZFIN,9
H,,MTORC1_SIGNALING,ddit4,378866,ENSDARG00000037618,DDIT4,54541,ENSG00000168209,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,12
H,,MTORC1_SIGNALING,ddx39aa,325550,ENSDARG00000006225,DDX39A,10212,ENSG00000123136,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,8
H,,MTORC1_SIGNALING,ddx39ab,406249,ENSDARG00000015111,DDX39A,10212,ENSG00000123136,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|OMA|OrthoDB|Panther|PhylomeDB|Treefam|ZFIN,8
H,,MTORC1_SIGNALING,dhcr24,494102,ENSDARG00000013236,DHCR24,1718,ENSG00000116133,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,MTORC1_SIGNALING,dhcr7,378446,ENSDARG00000103226,DHCR7,1717,ENSG00000172893,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|Panther|ZFIN,8
H,,MTORC1_SIGNALING,dhfr,81882,ENSDARG00000004251,DHFR,1719,ENSG00000228716,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
H,,MTORC1_SIGNALING,ebp,436600,ENSDARG00000046098,EBP,10682,ENSG00000147155,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,12
H,,MTORC1_SIGNALING,edem1,394164,ENSDARG00000025094,EDEM1,9695,ENSG00000134109,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,10
H,,MTORC1_SIGNALING,eef1e1,565440,ENSDARG00000071774,EEF1E1,9521,ENSG00000124802,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
H,,MTORC1_SIGNALING,egln3,406602,ENSDARG00000032553,EGLN3,112399,ENSG00000129521,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
H,,MTORC1_SIGNALING,eif2s2,324365,ENSDARG00000053047,EIF2S2,8894,ENSG00000125977,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,MTORC1_SIGNALING,elovl5,393425,ENSDARG00000004979,ELOVL5,60481,ENSG00000012660,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|ZFIN,10
H,,MTORC1_SIGNALING,elovl6,317738,ENSDARG00000004402,ELOVL6,79071,ENSG00000170522,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,11
H,,MTORC1_SIGNALING,eno1a,334116,ENSDARG00000022456,ENO1,2023,ENSG00000074800,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
H,,MTORC1_SIGNALING,eprs1,562037,ENSDARG00000060494,EPRS1,2058,ENSG00000136628,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
H,,MTORC1_SIGNALING,ero1a,393321,ENSDARG00000015228,ERO1A,30001,ENSG00000197930,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|NCBI|OMA|OrthoDB|Panther|Treefam|ZFIN,8
H,,MTORC1_SIGNALING,etf1b,266989,ENSDARG00000043976,ETF1,2107,ENSG00000120705,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|OMA|OrthoDB|Panther|PhylomeDB|Treefam|ZFIN,8
H,,MTORC1_SIGNALING,fads2,140615,ENSDARG00000019532,FADS2,9415,ENSG00000134824,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|Panther|Treefam|ZFIN,9
H,,MTORC1_SIGNALING,fdxr,100536115,ENSDARG00000089369,FDXR,2232,ENSG00000161513,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
H,,MTORC1_SIGNALING,fgl2a,565637,ENSDARG00000019861,FGL2,10875,ENSG00000127951,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|NCBI|OMA|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,9
H,,MTORC1_SIGNALING,fkbp2,447939,ENSDARG00000044540,FKBP2,2286,ENSG00000173486,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
H,,MTORC1_SIGNALING,g6pd,570579,ENSDARG00000071065,G6PD,2539,ENSG00000160211,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,MTORC1_SIGNALING,gapdh,317743,ENSDARG00000043457,GAPDH,2597,ENSG00000111640,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|ZFIN,11
H,,MTORC1_SIGNALING,gbe1a,100333665,ENSDARG00000029051,GBE1,2632,ENSG00000114480,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,7
H,,MTORC1_SIGNALING,gbe1b,559212,ENSDARG00000099524,GBE1,2632,ENSG00000114480,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|NCBI|OMA|OrthoMCL|Panther|ZFIN,7
H,,MTORC1_SIGNALING,gclc,326857,ENSDARG00000013095,GCLC,2729,ENSG00000001084,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,9
H,,MTORC1_SIGNALING,gla,450083,ENSDARG00000036155,GLA,2717,ENSG00000102393,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,MTORC1_SIGNALING,glrx,449769,ENSDARG00000028106,GLRX,2745,ENSG00000173221,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,MTORC1_SIGNALING,gmps,393559,ENSDARG00000079848,GMPS,8833,ENSG00000163655,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,MTORC1_SIGNALING,got1,406330,ENSDARG00000039093,GOT1,2805,ENSG00000120053,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,10
H,,MTORC1_SIGNALING,gpia,246094,ENSDARG00000012987,GPI,2821,ENSG00000105220,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
H,,MTORC1_SIGNALING,gsk3ba,30654,ENSDARG00000017803,GSK3B,2932,ENSG00000082701,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,9
H,,MTORC1_SIGNALING,gsr,553575,ENSDARG00000019236,GSR,2936,ENSG00000104687,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|Panther|Treefam|ZFIN,10
H,,MTORC1_SIGNALING,gtf2h1,447857,ENSDARG00000026701,GTF2H1,2965,ENSG00000110768,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam|ZFIN,11
H,,MTORC1_SIGNALING,hk2,406339,ENSDARG00000101482,HK2,3099,ENSG00000159399,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,8
H,,MTORC1_SIGNALING,hmbsa,394129,ENSDARG00000008840,HMBS,3145,ENSG00000256269,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OrthoDB|Panther|ZFIN,7
H,,MTORC1_SIGNALING,hmbsb,338290,ENSDARG00000055991,HMBS,3145,ENSG00000256269,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,7
H,,MTORC1_SIGNALING,hmgcra,559054,ENSDARG00000052734,HMGCR,3156,ENSG00000113161,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,EggNOG|Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam|ZFIN,11
H,,MTORC1_SIGNALING,hmgcs1,394060,ENSDARG00000103025,HMGCS1,3157,ENSG00000112972,M5924,26771021,,,,Genes up-regulated through activation of mTORC1 complex.,7955,Ensembl|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|ZFIN,9
